1644515118499	PolyGesture	ExperimentStarted	Asia
1644515139180	PolyGesture	InputEvent	TouchEvent (cursorPosition=257): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=794.0, y[0]=593.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89333311, downTime=89333256, deviceId=6, source=0x1002, displayId=0 }
1644515139192	PolyGesture	InputEvent	SelectionChanged 444 444

1644515139219	PolyGesture	InputEvent	BeginBatchEdit

1644515139254	PolyGesture	InputEvent	BeginBatchEdit

1644515139278	PolyGesture	InputEvent	TouchEvent (cursorPosition=444): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=795.0, y[0]=593.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89333402, downTime=89333402, deviceId=6, source=0x1002, displayId=0 }
1644515139295	PolyGesture	InputEvent	SelectionChanged 441 447

1644515139312	PolyGesture	InputEvent	TouchEvent (cursorPosition=441): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=795.0, y[0]=593.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89333443, downTime=89333402, deviceId=6, source=0x1002, displayId=0 }
1644515139322	PolyGesture	InputEvent	BeginBatchEdit

1644515139328	PolyGesture	InputEvent	BeginBatchEdit

1644515139559	PolyGesture	InputEvent	BeginBatchEdit

1644515140089	PolyGesture	InputEvent	BeginBatchEdit

1644515140122	PolyGesture	InputEvent	SelectionChanged 447 447

1644515140133	PolyGesture	InputEvent	SelectionChanged 0 0

1644515140136	PolyGesture	TaskCompleted	Cancella parola in 6"354 seconds (at 89334268, effective time: 5"451)

***************************************


1644515140149	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf  round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little  village where he had been so often lately was that no one knew who he was.' 0 516 516

1644515140155	PolyGesture	InputEvent	SelectionChanged 441 441

1644515140155	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf  round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little  village where he had been so often lately was that no one knew who he was.' 441 6 0

1644515140161	PolyGesture	InputEvent	SelectionChanged 441 441

1644515140172	PolyGesture	InputEvent	BeginBatchEdit

1644515140218	PolyGesture	InputEvent	BeginBatchEdit

1644515140219	PolyGesture	InputEvent	BeginBatchEdit

1644515140219	PolyGesture	InputEvent	BeginBatchEdit

1644515140224	PolyGesture	InputEvent	BeginBatchEdit

1644515140227	PolyGesture	InputEvent	BeginBatchEdit

1644515140228	PolyGesture	InputEvent	BeginBatchEdit

1644515140430	PolyGesture	InputEvent	BeginBatchEdit

1644515141142	PolyGesture	InputEvent	TouchEvent (cursorPosition=441): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=62.0, y[0]=1335.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89335272, downTime=89335272, deviceId=6, source=0x1002, displayId=0 }
1644515141161	PolyGesture	InputEvent	TouchEvent (cursorPosition=441): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=85.0, y[0]=1332.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89335292, downTime=89335272, deviceId=6, source=0x1002, displayId=0 }
1644515141168	PolyGesture	InputEvent	SelectionChanged 501 501

1644515141215	PolyGesture	InputEvent	TouchEvent (cursorPosition=501): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=464.989, y[0]=1367.0361, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=7, eventTime=89335342, downTime=89335272, deviceId=6, source=0x1002, displayId=0 }
1644515141219	PolyGesture	InputEvent	SelectionChanged 516 516

1644515141257	PolyGesture	InputEvent	TouchEvent (cursorPosition=516): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=565.0, y[0]=1393.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89335348, downTime=89335272, deviceId=6, source=0x1002, displayId=0 }
1644515141262	PolyGesture	InputEvent	TouchEvent (cursorPosition=516): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=565.0, y[0]=1393.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89335355, downTime=89335272, deviceId=6, source=0x1002, displayId=0 }
1644515141822	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=89335951, downTime=89335951, deviceId=-1, source=0x101, displayId=0 }

1644515141826	PolyGesture	InputEvent	BeginBatchEdit

1644515141866	PolyGesture	InputEvent	WindowFocusChanged false

1644515141913	PolyGesture	InputEvent	BeginBatchEdit

1644515141913	PolyGesture	InputEvent	BeginBatchEdit

1644515142812	PolyGesture	InputEvent	SelectionChanged 0 0

1644515142813	PolyGesture	InputEvent	TextChanged '' 0 0 0

1644515142819	PolyGesture	InputEvent	SelectionChanged 0 0

1644515142820	PolyGesture	InputEvent	SelectionChanged 0 0

1644515142821	PolyGesture	TaskStarted	Cancella frase

1644515142821	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat.
As he XXXXX XXXXX strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray.
He remembered XXXX XXXXXXXX how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now.
Half the XXX XXX XXXXX charm of the little village where he had been so often lately was that no one knew who he was.' 0 553 553

1644515142825	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat.
As he XXXXX XXXXX strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray.
He remembered XXXX XXXXXXXX how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now.
Half the XXX XXX XXXXX charm of the little village where he had been so often lately was that no one knew who he was.' 0 0 553

1644515142828	PolyGesture	InputEvent	SelectionChanged 553 553

1644515142851	PolyGesture	InputEvent	FocusChanged true 130 null

1644515142874	PolyGesture	InputEvent	WindowFocusChanged true

1644515142884	PolyGesture	InputEvent	BeginBatchEdit

1644515142886	PolyGesture	InputEvent	BeginBatchEdit

1644515144013	PolyGesture	InputEvent	TouchEvent (cursorPosition=553): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=268.0, y[0]=254.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89338134, downTime=89338134, deviceId=6, source=0x1002, displayId=0 }
1644515144056	PolyGesture	InputEvent	TouchEvent (cursorPosition=553): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=268.0, y[0]=254.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89338183, downTime=89338134, deviceId=6, source=0x1002, displayId=0 }
1644515144063	PolyGesture	InputEvent	SelectionChanged 130 130

1644515144082	PolyGesture	InputEvent	BeginBatchEdit

1644515144142	PolyGesture	InputEvent	BeginBatchEdit

1644515144143	PolyGesture	InputEvent	BeginBatchEdit

1644515144144	PolyGesture	InputEvent	BeginBatchEdit

1644515144154	PolyGesture	InputEvent	BeginBatchEdit

1644515144186	PolyGesture	InputEvent	TouchEvent (cursorPosition=130): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=263.0, y[0]=277.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89338301, downTime=89338301, deviceId=6, source=0x1002, displayId=0 }
1644515144196	PolyGesture	InputEvent	SelectionChanged 127 132

1644515144218	PolyGesture	InputEvent	TouchEvent (cursorPosition=127): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=263.0, y[0]=277.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89338343, downTime=89338301, deviceId=6, source=0x1002, displayId=0 }
1644515144223	PolyGesture	InputEvent	BeginBatchEdit

1644515144240	PolyGesture	InputEvent	BeginBatchEdit

1644515144272	PolyGesture	InputEvent	BeginBatchEdit

1644515144273	PolyGesture	InputEvent	BeginBatchEdit

1644515144273	PolyGesture	InputEvent	BeginBatchEdit

1644515144274	PolyGesture	InputEvent	BeginBatchEdit

1644515144305	PolyGesture	InputEvent	BeginBatchEdit

1644515144306	PolyGesture	InputEvent	BeginBatchEdit

1644515144308	PolyGesture	InputEvent	BeginBatchEdit

1644515144510	PolyGesture	InputEvent	BeginBatchEdit

1644515144515	PolyGesture	InputEvent	BeginBatchEdit

1644515144534	PolyGesture	InputEvent	BeginBatchEdit

1644515145384	PolyGesture	InputEvent	TouchEvent (cursorPosition=127): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=333.0, y[0]=289.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89339504, downTime=89339504, deviceId=6, source=0x1002, displayId=0 }
1644515145554	PolyGesture	InputEvent	TouchEvent (cursorPosition=127): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=333.0, y[0]=289.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89339685, downTime=89339504, deviceId=6, source=0x1002, displayId=0 }
1644515145563	PolyGesture	InputEvent	SelectionChanged 177 177

1644515145592	PolyGesture	InputEvent	BeginBatchEdit

1644515145623	PolyGesture	InputEvent	BeginBatchEdit

1644515145826	PolyGesture	InputEvent	BeginBatchEdit

1644515145837	PolyGesture	InputEvent	BeginBatchEdit

1644515145863	PolyGesture	InputEvent	BeginBatchEdit

1644515146249	PolyGesture	InputEvent	TouchEvent (cursorPosition=177): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=251.0, y[0]=273.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89340371, downTime=89340371, deviceId=6, source=0x1002, displayId=0 }
1644515146314	PolyGesture	InputEvent	TouchEvent (cursorPosition=177): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=251.0, y[0]=273.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89340446, downTime=89340371, deviceId=6, source=0x1002, displayId=0 }
1644515146339	PolyGesture	InputEvent	SelectionChanged 129 129

1644515146369	PolyGesture	InputEvent	BeginBatchEdit

1644515146391	PolyGesture	InputEvent	TouchEvent (cursorPosition=129): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=252.0, y[0]=273.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89340516, downTime=89340516, deviceId=6, source=0x1002, displayId=0 }
1644515146399	PolyGesture	InputEvent	SelectionChanged 127 132

1644515146400	PolyGesture	InputEvent	BeginBatchEdit

1644515146409	PolyGesture	InputEvent	BeginBatchEdit

1644515146411	PolyGesture	InputEvent	BeginBatchEdit

1644515146448	PolyGesture	InputEvent	TouchEvent (cursorPosition=127): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=252.0, y[0]=273.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=89340579, downTime=89340516, deviceId=6, source=0x1002, displayId=0 }
1644515146654	PolyGesture	InputEvent	BeginBatchEdit

1644515146655	PolyGesture	InputEvent	BeginBatchEdit

1644515146679	PolyGesture	InputEvent	BeginBatchEdit

1644515147289	PolyGesture	InputEvent	SelectionChanged 127 133

1644515147319	PolyGesture	InputEvent	BeginBatchEdit

1644515147321	PolyGesture	InputEvent	SelectionChanged 127 134

1644515147343	PolyGesture	InputEvent	BeginBatchEdit

1644515147344	PolyGesture	InputEvent	BeginBatchEdit

1644515147346	PolyGesture	InputEvent	BeginBatchEdit

1644515147353	PolyGesture	InputEvent	SelectionChanged 127 135

1644515147365	PolyGesture	InputEvent	BeginBatchEdit

1644515147377	PolyGesture	InputEvent	BeginBatchEdit

1644515147397	PolyGesture	InputEvent	SelectionChanged 127 136

1644515147411	PolyGesture	InputEvent	BeginBatchEdit

1644515147422	PolyGesture	InputEvent	BeginBatchEdit

1644515147622	PolyGesture	InputEvent	BeginBatchEdit

1644515147755	PolyGesture	InputEvent	SelectionChanged 127 137

1644515147771	PolyGesture	InputEvent	BeginBatchEdit

1644515147782	PolyGesture	InputEvent	BeginBatchEdit

1644515147983	PolyGesture	InputEvent	BeginBatchEdit

1644515148289	PolyGesture	InputEvent	SelectionChanged 127 138

1644515148307	PolyGesture	InputEvent	BeginBatchEdit

1644515148323	PolyGesture	InputEvent	BeginBatchEdit

1644515148524	PolyGesture	InputEvent	BeginBatchEdit

1644515149341	PolyGesture	InputEvent	BeginBatchEdit

1644515149371	PolyGesture	InputEvent	SelectionChanged 138 138

1644515149381	PolyGesture	InputEvent	SelectionChanged 0 0

1644515149384	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat.
As he  strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray.
He remembered XXXX XXXXXXXX how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now.
Half the XXX XXX XXXXX charm of the little village where he had been so often lately was that no one knew who he was.' 0 542 542

1644515149389	PolyGesture	InputEvent	SelectionChanged 127 127

1644515149390	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat.
As he  strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray.
He remembered XXXX XXXXXXXX how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now.
Half the XXX XXX XXXXX charm of the little village where he had been so often lately was that no one knew who he was.' 127 11 0

1644515149394	PolyGesture	InputEvent	SelectionChanged 127 127

1644515149402	PolyGesture	InputEvent	BeginBatchEdit

1644515149406	PolyGesture	InputEvent	BeginBatchEdit

1644515149412	PolyGesture	InputEvent	BeginBatchEdit

1644515149414	PolyGesture	InputEvent	BeginBatchEdit

1644515149416	PolyGesture	InputEvent	BeginBatchEdit
